dealership_id,dealership_name,dealership_type,dealership_state,doc_fee,destination_fee,sales_tax_rate,registration_fee,regional_adjustment
309,"Lee, Pearson and Gonzalez Motors",Independent,MN,225.22,2146.8,0.0749,165.45,0.95
310,Williams-Oneill Motors,Franchised,NY,267.08,1810.06,0.0852,218.07,1.05
311,Smith and Sons Motors,Independent,OH,168.75,2664.05,0.0724,208.55,0.96
312,Rogers-Reeves Motors,Franchised,CA,85.0,1873.42,0.0882,41.7,1.08
313,Brown LLC Motors,Independent,CA,85.0,2177.74,0.0882,127.41,1.08
314,Wallace-Colon Motors,Independent,ME,258.31,2491.61,0.055,65.42,0.95
315,"Ingram, Diaz and Terry Motors",Franchised,OK,411.65,2020.97,0.0897,43.38,0.91
316,"Christian, Weber and Ewing Motors",Independent,MO,303.98,1702.2,0.083,216.44,0.95
317,"Gonzales, Davis and Freeman Motors",Franchised,IL,358.18,1472.54,0.0881,50.02,0.99
318,Carter-Chapman Motors,Franchised,TX,178.91,2520.43,0.082,154.38,0.98
319,Mathews Group Motors,Independent,TX,170.86,1927.91,0.082,135.57,0.98
320,Carey-Smith Motors,Independent,FL,789.73,2728.49,0.0701,148.58,1.02
321,"Burns, White and Stewart Motors",Franchised,MI,160.38,1937.84,0.06,149.43,0.95
322,Alexander Ltd Motors,Franchised,MD,418.53,1703.88,0.06,35.21,1.02
323,Briggs-Brown Motors,Franchised,WI,284.7,1113.78,0.0543,190.5,0.94
324,"Townsend, Brown and Kennedy Motors",Franchised,NY,130.69,2230.02,0.0852,123.95,1.05
325,"Johnson, Russell and Dominguez Motors",Franchised,WV,285.08,1899.47,0.0655,186.01,0.9
326,Diaz-Robertson Motors,Independent,WA,360.73,2210.01,0.0929,122.78,1.04
327,Owens and Sons Motors,Independent,MI,483.09,1207.0,0.06,204.32,0.95
328,Bell-Powers Motors,Franchised,MA,237.38,2009.1,0.0625,55.37,1.01
329,"Brandt, Smith and Phillips Motors",Independent,IL,199.1,2981.97,0.0881,127.43,0.99
330,Wheeler-Chang Motors,Independent,FL,804.9,1745.7,0.0701,77.99,1.02
331,Perry-Smith Motors,Independent,PA,263.51,2357.8,0.0634,30.73,0.97
332,"Smith, Bishop and Valencia Motors",Independent,AL,352.35,1131.82,0.0924,39.37,0.93
333,Ellis-Robinson Motors,Independent,CA,85.0,1568.29,0.0882,168.37,1.08
334,Watson-Roberts Motors,Franchised,TX,362.63,1666.72,0.082,139.46,0.98
335,Scott PLC Motors,Franchised,CA,85.0,2833.49,0.0882,83.6,1.08
336,Williams Inc Motors,Independent,CA,85.0,1257.9,0.0882,165.31,1.08
337,"Sanford, Mcneil and Martinez Motors",Independent,KY,133.89,2286.99,0.06,87.34,0.92
338,Bennett-Nguyen Motors,Franchised,MO,151.12,2292.05,0.083,106.8,0.95
339,Lewis-Stewart Motors,Independent,GA,244.73,1617.73,0.0737,214.99,0.98
340,"Reed, Hughes and Lane Motors",Independent,CA,85.0,2895.34,0.0882,119.69,1.08
341,Holden-Gill Motors,Franchised,GA,190.62,1309.89,0.0737,80.64,0.98
342,Wiggins Inc Motors,Franchised,GA,415.25,2323.86,0.0737,199.66,0.98
343,Schneider-Frazier Motors,Independent,TX,347.21,1308.51,0.082,57.07,0.98
344,"Gilmore, Jones and Hughes Motors",Franchised,OH,377.14,2442.37,0.0724,28.96,0.96
345,"Bryant, Lucas and Jennings Motors",Franchised,IL,245.72,2939.18,0.0881,145.17,0.99
346,Davis-George Motors,Independent,MA,400.96,1468.01,0.0625,69.03,1.01
347,Farrell-Kelly Motors,Independent,TN,486.24,2807.95,0.0955,59.77,0.94
348,"Holder, Becker and Cox Motors",Independent,CA,85.0,1923.36,0.0882,77.76,1.08
349,"Huff, Miller and Williams Motors",Independent,PA,252.75,2932.54,0.0634,187.46,0.97
350,Smith-Santos Motors,Franchised,MA,420.5,2746.0,0.0625,30.7,1.01
351,Vaughn-Glass Motors,Independent,NC,292.24,2109.08,0.0698,41.03,0.97
352,Mendez-Weeks Motors,Franchised,KY,438.36,1570.13,0.06,176.44,0.92
353,Ford and Sons Motors,Franchised,WI,209.12,2662.09,0.0543,38.8,0.94
354,"Guerrero, Vasquez and Ferguson Motors",Independent,TX,464.2,2769.26,0.082,210.75,0.98
355,Walker-Day Motors,Independent,CA,85.0,1106.51,0.0882,122.91,1.08
356,Mcintosh-Moody Motors,Franchised,TN,194.31,1749.83,0.0955,25.78,0.94
357,Cain-Diaz Motors,Franchised,CA,85.0,2678.35,0.0882,153.24,1.08
358,"Hess, Spencer and Love Motors",Franchised,VA,416.55,1076.61,0.0577,208.07,0.99
359,Ingram-Jennings Motors,Franchised,NE,288.98,2517.68,0.0697,116.17,0.92
360,Wagner-Young Motors,Franchised,MI,346.14,1038.01,0.06,64.21,0.95
361,"Fields, Thomas and Hudson Motors",Independent,IL,159.81,1222.37,0.0881,79.06,0.99
362,"Sanders, Hunt and Owens Motors",Franchised,TN,220.46,1476.88,0.0955,150.99,0.94
363,Gardner and Sons Motors,Franchised,OH,349.12,1221.72,0.0724,205.56,0.96
364,Gordon Ltd Motors,Franchised,MI,338.7,2263.91,0.06,137.88,0.95
365,Vega-Brown Motors,Independent,NE,387.42,1858.48,0.0697,146.04,0.92
366,Adams-Brady Motors,Independent,IL,196.23,1374.63,0.0881,156.98,0.99
367,Monroe-Braun Motors,Independent,ID,309.39,1135.36,0.0603,127.84,0.94
368,Flores-Clayton Motors,Franchised,IA,302.93,1780.91,0.0694,116.38,0.93
369,Craig-Dorsey Motors,Independent,FL,817.84,1507.3,0.0701,23.33,1.02
370,Martin Inc Motors,Franchised,CA,85.0,1689.6,0.0882,170.25,1.08
371,Myers-Robbins Motors,Independent,TX,351.3,1266.82,0.082,92.22,0.98
372,Bush and Sons Motors,Independent,CA,85.0,2627.02,0.0882,55.89,1.08
373,"Harris, Vance and Mitchell Motors",Independent,CA,85.0,2961.64,0.0882,118.1,1.08
374,Stewart-Thornton Motors,Franchised,MO,172.91,1126.2,0.083,179.12,0.95
375,Jones LLC Motors,Independent,CA,85.0,1073.97,0.0882,61.33,1.08
376,Jones Group Motors,Franchised,NY,416.44,1631.19,0.0852,83.57,1.05
377,Duarte-Thomas Motors,Independent,OK,259.29,1506.63,0.0897,174.42,0.91
378,Hubbard Group Motors,Franchised,CA,85.0,1572.22,0.0882,196.74,1.08
379,Shah-Hernandez Motors,Independent,LA,119.12,1546.43,0.0955,183.87,0.94
380,Sanchez and Sons Motors,Independent,NY,274.78,2486.62,0.0852,203.4,1.05
381,Bender-Watkins Motors,Franchised,TX,254.66,1992.41,0.082,121.99,0.98
382,"Crawford, Fischer and Mcdaniel Motors",Independent,MO,469.72,2602.3,0.083,169.05,0.95
383,Garcia-Potter Motors,Franchised,MA,131.57,2090.95,0.0625,85.85,1.01
384,"Estes, Lee and Harris Motors",Independent,CT,132.03,1612.99,0.0635,143.54,1.01
385,Moyer Inc Motors,Independent,WA,270.45,1703.09,0.0929,28.68,1.04
386,"Nelson, Benitez and Costa Motors",Independent,LA,448.01,2229.7,0.0955,109.16,0.94
387,"Washington, Phillips and Barnes Motors",Franchised,NY,355.79,1150.08,0.0852,150.69,1.05
388,Johnson-Mcdowell Motors,Franchised,TX,245.32,2905.58,0.082,49.27,0.98
389,Cuevas and Sons Motors,Independent,AL,343.03,1069.6,0.0924,33.78,0.93
390,"Castillo, Rosario and Mcpherson Motors",Independent,LA,411.41,1724.3,0.0955,214.64,0.94
391,Mcclain Ltd Motors,Franchised,NV,112.95,2358.12,0.0823,214.51,0.97
392,Murphy Ltd Motors,Franchised,IL,248.81,2147.84,0.0881,128.54,0.99
393,"Baker, Mann and Mejia Motors",Independent,PA,259.21,1499.22,0.0634,43.26,0.97
394,"Jarvis, Simmons and Watkins Motors",Independent,AZ,394.27,2035.49,0.084,207.28,0.96
395,Shannon LLC Motors,Independent,PA,147.1,2408.08,0.0634,63.99,0.97
396,James Group Motors,Independent,MS,344.75,1400.36,0.0707,47.82,0.9
397,"Ortiz, Patel and Griffith Motors",Franchised,KY,129.62,2797.36,0.06,111.25,0.92
398,Hernandez-Jones Motors,Independent,OH,135.12,2335.68,0.0724,165.46,0.96
399,Fitzpatrick-Ware Motors,Independent,AL,320.0,2782.66,0.0924,194.53,0.93
400,Kelly-Mitchell Motors,Franchised,AL,384.72,2587.39,0.0924,124.29,0.93
401,Wagner-Golden Motors,Franchised,TX,148.54,2584.13,0.082,68.53,0.98
402,"Perkins, Hawkins and Adams Motors",Independent,IA,297.61,2108.04,0.0694,95.63,0.93
403,"Edwards, Brown and Johnson Motors",Franchised,NC,421.46,2223.9,0.0698,37.67,0.97
404,Hudson Group Motors,Independent,CO,223.72,2051.39,0.0777,177.68,0.98
405,Jones Ltd Motors,Franchised,NY,429.34,1250.65,0.0852,84.99,1.05
406,Jordan-Villarreal Motors,Independent,IA,129.67,2360.22,0.0694,90.63,0.93
407,Roach-Clark Motors,Franchised,IL,451.18,2535.56,0.0881,46.45,0.99
408,Combs-Powell Motors,Franchised,CA,85.0,2662.78,0.0882,126.21,1.08
409,"Davis, Rivera and Krueger Motors",Franchised,IA,221.65,1645.32,0.0694,165.41,0.93
410,Atkins Inc Motors,Independent,CA,85.0,2894.97,0.0882,126.37,1.08
411,Gonzales-King Motors,Franchised,NY,213.62,1501.21,0.0852,150.19,1.05
412,Soto Group Motors,Franchised,WV,320.34,2250.04,0.0655,145.96,0.9
413,Hansen-Stevenson Motors,Franchised,WV,137.37,2183.62,0.0655,139.03,0.9
414,Fuller-Rogers Motors,Independent,MI,168.48,2685.06,0.06,135.54,0.95
415,Rivera-Young Motors,Franchised,MA,430.09,1162.45,0.0625,214.45,1.01
416,Nelson PLC Motors,Independent,OH,408.41,2302.26,0.0724,177.23,0.96
417,Elliott-Ray Motors,Franchised,NY,266.63,1996.08,0.0852,148.57,1.05
418,Patton-Weber Motors,Independent,PA,215.87,1965.89,0.0634,184.96,0.97
419,Figueroa-Stanton Motors,Independent,WI,374.0,1907.09,0.0543,161.17,0.94
420,Miller and Sons Motors,Independent,AL,163.23,1968.5,0.0924,61.82,0.93
421,Perez-Joyce Motors,Independent,MN,342.66,2722.97,0.0749,85.46,0.95
422,Caldwell-Benjamin Motors,Independent,MN,495.21,2950.75,0.0749,46.81,0.95
423,"Hamilton, Shelton and Scott Motors",Independent,CA,85.0,2029.96,0.0882,41.77,1.08
424,Kennedy-Chavez Motors,Franchised,GA,196.7,1534.94,0.0737,70.82,0.98
425,"Sandoval, Heath and Solis Motors",Franchised,CA,85.0,1101.21,0.0882,213.8,1.08
426,Young Group Motors,Independent,MI,445.67,1496.54,0.06,197.39,0.95
427,Dixon LLC Motors,Independent,OH,163.88,2867.5,0.0724,167.83,0.96
428,Sampson PLC Motors,Franchised,OR,175.93,1996.53,0.0,125.52,0.97
429,Greer PLC Motors,Independent,PA,299.5,1994.74,0.0634,38.46,0.97
430,Martinez and Sons Motors,Independent,TX,257.3,2933.37,0.082,64.1,0.98
431,"Johnson, Cook and Wade Motors",Franchised,TX,241.16,1562.71,0.082,142.49,0.98
432,White Inc Motors,Independent,AL,437.14,1571.5,0.0924,21.68,0.93
433,"Johnson, Williams and Hudson Motors",Franchised,MA,143.0,2764.91,0.0625,169.14,1.01
434,Smith LLC Motors,Independent,TX,405.54,1090.48,0.082,30.49,0.98
435,Harrington-White Motors,Franchised,CA,85.0,1725.05,0.0882,79.16,1.08
436,Silva-Carter Motors,Independent,MO,254.54,2528.81,0.083,77.34,0.95
437,"Martinez, Jones and Wolfe Motors",Franchised,CA,85.0,1257.33,0.0882,39.82,1.08
438,Santiago-Conrad Motors,Independent,CO,249.28,2115.66,0.0777,94.95,0.98
439,"Moore, Zamora and Stone Motors",Independent,MD,157.71,2000.16,0.06,29.29,1.02
440,"Maldonado, Robinson and Anderson Motors",Franchised,CA,85.0,2427.18,0.0882,184.81,1.08
441,Richardson LLC Motors,Independent,CA,85.0,1297.88,0.0882,203.09,1.08
442,Wright Ltd Motors,Independent,RI,155.91,1325.0,0.07,223.08,0.98
443,Moore Inc Motors,Independent,PA,395.73,2187.45,0.0634,124.0,0.97
444,Miller Inc Motors,Independent,PA,303.89,2417.48,0.0634,81.46,0.97
445,Rogers and Sons Motors,Independent,LA,426.3,1662.48,0.0955,42.47,0.94
446,Valentine-Bailey Motors,Independent,NE,266.62,2593.51,0.0697,168.69,0.92
447,Jones Group Motors,Franchised,RI,375.22,2193.82,0.07,74.43,0.98
448,Coleman Ltd Motors,Franchised,AL,362.24,2442.8,0.0924,139.62,0.93
449,Costa-Gutierrez Motors,Independent,PA,168.2,1295.55,0.0634,159.55,0.97
450,"Solis, Stevenson and Myers Motors",Franchised,CA,85.0,2145.14,0.0882,163.61,1.08
451,Crawford-Mercado Motors,Independent,AZ,176.31,1627.38,0.084,51.04,0.96
452,Sparks-Taylor Motors,Independent,MI,376.2,2003.64,0.06,145.35,0.95
453,Mann Ltd Motors,Franchised,OH,288.64,2411.55,0.0724,126.33,0.96
454,Ramsey-Farrell Motors,Independent,KS,324.35,2050.95,0.087,84.32,0.92
455,"Galloway, Beck and Campos Motors",Independent,TX,169.27,2092.55,0.082,158.55,0.98
456,Banks PLC Motors,Independent,GA,447.06,2220.15,0.0737,59.41,0.98
457,"Meza, Winters and Hill Motors",Franchised,CA,85.0,1558.01,0.0882,81.19,1.08
458,Thompson Group Motors,Independent,GA,476.59,2542.35,0.0737,164.5,0.98
459,Haney Ltd Motors,Independent,CA,85.0,1634.08,0.0882,91.5,1.08
460,Owens Ltd Motors,Independent,TX,473.48,1575.58,0.082,137.56,0.98
461,"Hall, Sullivan and Aguilar Motors",Independent,TX,317.28,2636.75,0.082,215.69,0.98
462,Harmon-Hunt Motors,Independent,TN,421.85,1084.13,0.0955,215.84,0.94
463,Henry-Romero Motors,Independent,AL,131.61,2311.94,0.0924,173.2,0.93
464,"Palmer, Hunt and Shields Motors",Independent,VA,185.59,2866.05,0.0577,162.72,0.99
465,Williams LLC Motors,Franchised,ME,154.91,1484.92,0.055,157.32,0.95
466,Madden PLC Motors,Franchised,PA,312.42,1104.98,0.0634,104.73,0.97
467,Hill-Gates Motors,Franchised,NY,386.94,2362.38,0.0852,48.18,1.05
468,Lucas and Sons Motors,Franchised,CT,485.81,1813.81,0.0635,211.68,1.01
469,"Campbell, Kaufman and Martinez Motors",Independent,FL,939.2,2301.08,0.0701,174.96,1.02
470,"Carroll, Morrison and Roy Motors",Independent,ME,214.9,2291.8,0.055,206.13,0.95
471,"Conner, Woods and Castro Motors",Franchised,CA,85.0,2304.6,0.0882,67.61,1.08
472,"Fischer, Santos and Brown Motors",Franchised,DE,395.47,2826.46,0.0,55.89,0.97
473,"Curtis, Pratt and Nichols Motors",Franchised,CA,85.0,2867.85,0.0882,27.45,1.08
474,"Scott, Bowen and Patrick Motors",Independent,OR,434.48,1372.62,0.0,173.55,0.97
475,Ochoa-Miranda Motors,Independent,NC,448.92,2753.49,0.0698,21.9,0.97
476,Holloway-Wilcox Motors,Franchised,NV,327.18,2856.91,0.0823,88.68,0.97
477,"Lawrence, Santiago and Wright Motors",Independent,CA,85.0,2978.2,0.0882,131.38,1.08
478,Taylor Ltd Motors,Franchised,MI,297.56,2702.12,0.06,115.94,0.95
479,Murray-Baker Motors,Franchised,DE,177.12,1661.37,0.0,169.88,0.97
480,Little-Dickerson Motors,Franchised,NC,359.31,1028.17,0.0698,89.11,0.97
481,"Rogers, Bray and Allison Motors",Franchised,MA,218.01,1350.99,0.0625,195.51,1.01
482,Warner and Sons Motors,Independent,MO,458.82,2030.56,0.083,37.78,0.95
483,"Barker, Harrison and Green Motors",Franchised,OH,367.7,2963.37,0.0724,117.88,0.96
484,"Johnson, Newman and Parrish Motors",Franchised,MA,474.33,1521.57,0.0625,68.28,1.01
485,Peterson-Keller Motors,Independent,VA,401.5,1603.89,0.0577,168.19,0.99
486,Keller-Martin Motors,Independent,IA,104.57,2385.54,0.0694,32.74,0.93
487,Duran-Willis Motors,Franchised,CA,85.0,1930.79,0.0882,52.74,1.08
488,Martin Ltd Motors,Independent,NY,374.43,2380.58,0.0852,150.94,1.05
489,Bauer-Moore Motors,Independent,WV,476.25,2229.25,0.0655,64.92,0.9
490,"Gallagher, Cannon and Knox Motors",Franchised,OR,153.43,1909.96,0.0,222.71,0.97
491,Jackson Inc Motors,Independent,OH,249.45,2514.7,0.0724,184.41,0.96
492,Foster PLC Motors,Franchised,MA,430.24,2360.68,0.0625,142.14,1.01
493,"Velez, Paul and Zimmerman Motors",Independent,NY,414.95,2056.35,0.0852,94.17,1.05
494,"Howell, Wilson and Phillips Motors",Franchised,FL,958.62,1123.52,0.0701,132.27,1.02
495,Li Inc Motors,Franchised,GA,302.19,1329.07,0.0737,195.17,0.98
496,"Odom, Smith and Espinoza Motors",Franchised,PA,276.74,2433.84,0.0634,120.21,0.97
497,Williams and Sons Motors,Independent,VA,459.56,2617.38,0.0577,112.95,0.99
498,Vaughn-Guzman Motors,Independent,CA,85.0,1913.6,0.0882,31.84,1.08
499,"Kelly, Bell and Solis Motors",Independent,VT,284.95,2446.56,0.0627,101.17,0.96
500,Parker Inc Motors,Franchised,RI,426.58,2156.62,0.07,29.28,0.98
501,Johnson-Curry Motors,Franchised,MO,237.81,2082.33,0.083,32.35,0.95
502,Anderson LLC Motors,Independent,NC,457.69,1063.47,0.0698,103.82,0.97
503,Mcdowell-Johnson Motors,Independent,NY,407.59,1748.92,0.0852,202.72,1.05
504,Brown-Serrano Motors,Independent,LA,279.41,1751.29,0.0955,159.96,0.94
505,Fitzgerald Inc Motors,Franchised,MO,364.72,2307.07,0.083,91.29,0.95
506,Deleon-Jacobs Motors,Independent,TX,171.39,2057.69,0.082,169.21,0.98
507,Torres-Yu Motors,Franchised,KS,189.08,2512.36,0.087,220.59,0.92
508,"Campbell, Marshall and Martin Motors",Independent,CO,285.2,2063.87,0.0777,188.79,0.98
509,"Wiley, Clark and Myers Motors",Independent,WV,199.0,1310.24,0.0655,58.64,0.9
510,"Simmons, Rodgers and Brooks Motors",Franchised,WA,450.08,1064.43,0.0929,155.34,1.04
511,Smith and Sons Motors,Franchised,MA,345.97,1481.33,0.0625,33.79,1.01
512,Fisher Group Motors,Independent,IL,337.58,2195.57,0.0881,164.17,0.99
513,Oliver-Mitchell Motors,Franchised,MS,119.47,1804.53,0.0707,68.04,0.9
514,Tran Ltd Motors,Franchised,CT,186.91,1280.27,0.0635,223.66,1.01
515,"Flores, Daniel and Moore Motors",Franchised,CA,85.0,2631.57,0.0882,169.96,1.08
516,"Martinez, Haley and Lucas Motors",Independent,CA,85.0,2154.95,0.0882,178.37,1.08
517,Myers-Martinez Motors,Franchised,PA,427.35,1603.53,0.0634,49.37,0.97
518,Foster and Sons Motors,Franchised,LA,364.08,1827.12,0.0955,76.41,0.94
519,Rodgers-Lee Motors,Franchised,WY,322.69,2251.99,0.0549,107.58,0.93
520,Brown-Day Motors,Independent,TX,298.25,2883.17,0.082,157.63,0.98
521,Patterson-Evans Motors,Independent,VA,414.32,2392.62,0.0577,103.69,0.99
522,Harris and Sons Motors,Franchised,IL,219.96,2508.83,0.0881,117.07,0.99
523,Brown LLC Motors,Independent,DE,439.74,2715.08,0.0,49.59,0.97
524,Johnson LLC Motors,Franchised,OK,285.21,2124.77,0.0897,218.4,0.91
525,Rocha and Sons Motors,Franchised,OK,322.91,1776.84,0.0897,72.27,0.91
526,"Peterson, Mclean and White Motors",Franchised,GA,232.11,2844.45,0.0737,193.66,0.98
527,White-Joyce Motors,Franchised,IL,136.99,1103.07,0.0881,97.32,0.99
528,"Jackson, Robinson and Miller Motors",Franchised,NY,341.99,2747.24,0.0852,58.57,1.05
529,Cherry-Trevino Motors,Franchised,CA,85.0,1958.79,0.0882,198.24,1.08
530,"Carson, West and Rich Motors",Franchised,CT,233.19,1423.62,0.0635,58.95,1.01
531,Clark-Rodriguez Motors,Independent,LA,396.59,2828.88,0.0955,162.6,0.94
532,Wright PLC Motors,Independent,DC,381.51,2830.25,0.06,133.18,1.07
533,Herrera-Smith Motors,Independent,SD,410.21,1932.5,0.0611,152.99,0.92
534,Gomez Group Motors,Independent,MI,223.37,2025.63,0.06,121.94,0.95
535,Martin-Watson Motors,Independent,AZ,139.44,2523.26,0.084,85.65,0.96
536,"Castillo, Castro and Wolfe Motors",Independent,NE,181.25,1827.86,0.0697,135.32,0.92
537,Gibson Ltd Motors,Franchised,KY,188.51,1032.44,0.06,133.43,0.92
538,"Griffin, Horton and Weber Motors",Independent,FL,792.02,1590.38,0.0701,60.22,1.02
539,"Morales, Bass and Rios Motors",Franchised,OH,192.01,1998.6,0.0724,154.19,0.96
540,Schroeder Inc Motors,Independent,TX,373.94,2526.72,0.082,120.17,0.98
541,"Allen, Obrien and Lutz Motors",Independent,WV,389.42,1921.66,0.0655,170.22,0.9
542,"Huang, Moran and Kane Motors",Franchised,MA,240.87,2440.63,0.0625,120.1,1.01
543,"Holloway, Meadows and Mitchell Motors",Franchised,FL,958.45,2047.89,0.0701,192.01,1.02
544,Thompson-Austin Motors,Franchised,WI,129.73,2528.68,0.0543,104.54,0.94
545,Washington-Sanchez Motors,Franchised,MA,437.02,1135.94,0.0625,50.96,1.01
546,"Lee, Kaufman and Williams Motors",Independent,PA,187.49,1746.4,0.0634,146.66,0.97
547,Jones-Burch Motors,Independent,TX,366.7,2318.57,0.082,23.23,0.98
548,Johnson-Hall Motors,Independent,WI,312.88,1023.7,0.0543,128.53,0.94
549,Lynn PLC Motors,Independent,NC,209.9,1034.29,0.0698,186.7,0.97
550,Mcdaniel-Palmer Motors,Franchised,AZ,369.61,1214.03,0.084,39.74,0.96
551,Fletcher PLC Motors,Franchised,NC,159.56,2239.56,0.0698,71.75,0.97
552,Morton-Clay Motors,Independent,KY,241.78,1158.04,0.06,216.66,0.92
553,Boyd Inc Motors,Franchised,MI,283.6,2980.47,0.06,66.3,0.95
554,Bush PLC Motors,Franchised,MI,373.62,2307.47,0.06,195.93,0.95
555,Patterson and Sons Motors,Franchised,CT,403.83,1810.56,0.0635,97.32,1.01
556,Collins-Valdez Motors,Franchised,IL,290.4,2405.69,0.0881,36.95,0.99
557,Chavez-Snyder Motors,Independent,TX,438.13,2131.71,0.082,195.88,0.98
558,Gonzalez and Sons Motors,Franchised,CA,85.0,2789.58,0.0882,208.43,1.08
559,"Coleman, Lopez and Keller Motors",Independent,AL,191.91,1542.19,0.0924,209.45,0.93
560,Henderson-Medina Motors,Independent,MA,373.77,2798.62,0.0625,135.52,1.01
561,Jenkins Ltd Motors,Independent,MO,113.16,1031.32,0.083,62.47,0.95
562,"Fleming, Brown and Galloway Motors",Independent,FL,572.1,2857.75,0.0701,81.35,1.02
563,Hunt-Clark Motors,Independent,TX,325.58,2354.07,0.082,130.82,0.98
564,Bird Inc Motors,Independent,CA,85.0,2511.22,0.0882,48.69,1.08
565,Porter-Gilbert Motors,Franchised,PA,495.39,2001.59,0.0634,219.74,0.97
566,Walton-Wood Motors,Independent,VA,121.48,1464.29,0.0577,35.58,0.99
567,Thompson-Terry Motors,Independent,IL,342.07,2937.84,0.0881,86.91,0.99
568,Barnett Ltd Motors,Independent,OH,353.65,1981.21,0.0724,92.94,0.96
569,Green-Harrison Motors,Independent,IA,476.46,1371.48,0.0694,140.1,0.93
570,"Bush, Bishop and Dominguez Motors",Independent,PA,252.03,2596.11,0.0634,166.19,0.97
571,Mitchell-Gamble Motors,Franchised,NC,132.82,1760.0,0.0698,180.7,0.97
572,"Olson, Rubio and Richards Motors",Independent,MN,161.71,1633.36,0.0749,41.84,0.95
573,Mcclain-Smith Motors,Independent,IL,102.08,1889.47,0.0881,176.08,0.99
574,Collins and Sons Motors,Franchised,MA,140.89,1374.78,0.0625,112.01,1.01
575,Mathis-Salazar Motors,Independent,KY,321.9,1206.59,0.06,38.37,0.92
576,Fleming-Bush Motors,Independent,WV,321.69,2727.44,0.0655,22.53,0.9
577,"Mckee, Thomas and Martin Motors",Franchised,TX,265.52,2449.69,0.082,134.7,0.98
578,Black PLC Motors,Franchised,UT,497.09,2143.92,0.0725,54.76,0.95
579,Schultz-Alvarez Motors,Franchised,GA,252.29,1537.84,0.0737,75.02,0.98
580,Harris-Palmer Motors,Franchised,FL,572.97,1869.35,0.0701,106.33,1.02
581,Haynes PLC Motors,Franchised,OH,293.69,1722.25,0.0724,213.57,0.96
582,"Ward, Mendoza and Stewart Motors",Independent,HI,388.36,2187.61,0.0444,60.09,1.1
583,Gonzalez-Green Motors,Independent,GA,142.79,1013.53,0.0737,101.12,0.98
584,"Ross, Leblanc and Gomez Motors",Independent,PA,436.65,2608.15,0.0634,87.56,0.97
585,"Johnson, Nguyen and Bowman Motors",Franchised,TN,233.89,1600.87,0.0955,143.66,0.94
586,"Griffin, Romero and Marks Motors",Independent,FL,847.65,1628.37,0.0701,217.74,1.02
587,"Hernandez, Black and Wong Motors",Independent,CA,85.0,1582.9,0.0882,162.47,1.08
588,Hanson-Newman Motors,Franchised,TX,296.4,1651.77,0.082,77.46,0.98
589,"Gray, Owens and Lucas Motors",Independent,TX,414.35,1227.78,0.082,135.59,0.98
590,Brooks Group Motors,Franchised,TX,336.89,2363.43,0.082,132.77,0.98
