transaction_id,sale_date,vehicle_id,customer_id,dealership_id,is_new_car,sale_price,total_price,payment_type,loan_id,trade_in_value,dealer_fees,incentive_value
286,1/11/2021,2532,4053,23385,FALSE,19154.34,3648.99,Loan,247,15984.53,185.09,0
287,1/11/2021,3085,73463,4476,TRUE,68315.31,76811.29,Loan,248,0,3272.64,0
288,1/11/2021,3479,59166,10630,FALSE,32577.99,35078.92,Loan,249,0,165.29,0
289,1/11/2021,4646,97801,20243,TRUE,24909.58,4081.78,Loan,250,23262.51,2113.35,0
290,1/11/2021,2732,3122,12537,FALSE,11748.38,12735.85,Loan,251,0,193.79,0
291,1/11/2021,4930,79813,24299,FALSE,29926.71,16221.87,Loan,252,14988.31,404.52,0
292,1/11/2021,2248,54441,16728,TRUE,47120.87,32706.65,Loan,253,19257.92,2169.39,0
293,1/11/2021,4947,25465,14367,FALSE,14180.26,15503.98,Loan,254,0,442.67,0
294,1/12/2021,1389,78982,3712,FALSE,25017.04,7288.2,Loan,255,18557.71,401.33,0
295,1/12/2021,4556,38053,17745,FALSE,7210.51,7290.59,Lease,256,894.49,437.1,4177.31
296,1/12/2021,2867,38804,11364,FALSE,11676.48,12831.79,Loan,257,0,338.38,0
297,1/12/2021,1915,3767,24350,FALSE,25428.23,27389.34,Loan,258,0,286.07,0
298,1/12/2021,2829,44441,9237,FALSE,39543.69,43152.22,Loan,259,0,85,0
299,1/12/2021,1946,26629,3608,FALSE,64239.43,54946.31,Loan,260,14112.98,393.1,0
300,1/12/2021,2488,70016,14537,FALSE,25643.18,13739.54,Cash,0,12863.58,119.07,0
301,1/12/2021,2211,1445,14796,FALSE,20382.22,22573.95,Loan,261,0,140.21,0
302,1/12/2021,3711,49886,13792,FALSE,49645.66,54107.94,Loan,262,0,924.35,0
303,1/12/2021,4821,54874,20548,FALSE,38543.65,42209.8,Loan,263,0,85,0
304,1/12/2021,805,27347,7766,FALSE,57034.7,61063.99,Loan,264,0,443.85,0
305,1/12/2021,1270,69994,13269,FALSE,4753.22,43581.14,Loan,265,48705.78,176.17,4177.31
306,1/12/2021,4931,90875,15778,FALSE,20711.47,22955.21,Lease,266,0,154.56,0
307,1/12/2021,931,40080,23249,FALSE,31887.73,19625.11,Loan,267,14106.96,107.15,0
308,1/12/2021,4903,68422,5736,FALSE,18246.16,20205.42,Loan,268,0,272.02,0
309,1/12/2021,299,81949,16070,FALSE,38767.36,42471.45,Loan,269,0,85,0
310,1/12/2021,4679,76970,4106,FALSE,36956.73,39545.98,Lease,270,0,375.55,0
311,1/12/2021,4430,89268,1391,FALSE,38931.11,42658.18,Loan,271,0,854.04,0
312,1/12/2021,3244,12427,2902,FALSE,19430.61,8157.32,Loan,272,12180.2,217.95,0
313,1/12/2021,2316,60356,9393,TRUE,93895.17,76598.67,Cash,0,25413.45,3163.92,0
314,1/12/2021,4523,73965,19411,TRUE,39482.32,43442.07,Loan,273,0,1393.92,0
315,1/12/2021,3385,56641,12080,TRUE,18791.25,23640.04,Loan,274,0,3177.39,0
316,1/13/2021,4177,90822,88,TRUE,73488.22,62499.72,Loan,275,19206.84,2837.34,0
317,1/13/2021,3356,34781,10936,TRUE,18134.69,22571.39,Cash,0,0,2945.43,4177.31
318,1/13/2021,3992,44662,10889,FALSE,16255.21,17914.04,Lease,276,0,359.06,4177.31
319,1/13/2021,322,84285,20699,TRUE,40721.7,46396.66,Loan,277,0,2716,0
320,1/13/2021,1051,64130,1540,FALSE,35929.45,38826.78,Cash,0,0,229.04,0
321,1/13/2021,1291,80686,5294,FALSE,21391.54,23418.46,Loan,278,0,85,0
322,1/13/2021,3422,9598,1562,TRUE,87927.95,96891.1,Lease,279,0,2658.58,0
323,1/13/2021,1437,3603,16587,FALSE,25511.45,27990.32,Loan,280,0,350.98,0
324,1/13/2021,1541,36638,22541,FALSE,28636.41,31083.03,Loan,281,0,458.54,0
325,1/13/2021,2912,66222,12065,TRUE,21247.43,24660.81,Lease,282,0,1883.9,4177.31
326,1/13/2021,1945,64529,14439,FALSE,15066.18,1179.3,Loan,283,16664.7,255.83,0
327,1/13/2021,2329,33755,1549,FALSE,17917.98,17436,Cash,0,2153.09,85,0
328,1/13/2021,2962,85782,22924,FALSE,17488.36,19231.53,Loan,284,0,149.05,0
329,1/13/2021,1556,35753,22579,FALSE,31659.5,8341.99,Loan,285,24240.44,199.2,0
330,1/13/2021,1393,62665,12594,FALSE,31363.22,322.34,Cash,0,31446.23,361.26,0
331,1/13/2021,216,82537,5106,FALSE,47377.68,36024.66,Loan,286,14426.69,243.25,0
332,1/13/2021,2248,84917,2205,TRUE,45411.39,51575.19,Loan,287,0,1905.22,0
333,1/13/2021,3579,97251,11585,FALSE,25552.11,28350.13,Loan,288,0,201.44,0
334,1/13/2021,132,79657,1704,TRUE,32568.29,33847.2,Cash,0,2396.24,1374.41,0
335,1/13/2021,2818,40680,13350,FALSE,5829.95,3786.31,Loan,289,2846.12,495.38,4177.31
336,1/13/2021,1621,34999,16948,FALSE,23258.53,14495.62,Loan,290,10122.86,389.27,0
337,1/14/2021,1931,35542,5517,TRUE,43614.35,49935.12,Loan,291,0,2043.8,0
338,1/14/2021,3357,66652,9652,FALSE,48849.86,38032.75,Loan,292,14169.46,349.62,0
339,1/14/2021,978,95699,22119,FALSE,23084,24958.09,Loan,293,0,494.59,0
340,1/14/2021,3198,45035,5633,FALSE,10109.19,11679.21,Loan,294,0,640.08,0
341,1/14/2021,1348,89674,6101,TRUE,50429.34,56936.22,Loan,295,0,3217.72,0
342,1/14/2021,4879,73278,6711,FALSE,16496.46,5493.74,Loan,296,22355.55,240.44,0
343,1/14/2021,2659,99578,5399,FALSE,14144.76,15940.47,Loan,297,0,417.91,4177.31
344,1/14/2021,3165,17365,389,FALSE,15007.03,16770.49,Loan,298,0,343.03,0
345,1/14/2021,2948,20490,18968,FALSE,45189.84,30254.77,Loan,299,17527.46,625.69,0
346,1/14/2021,1479,66829,1465,FALSE,39863.42,12153.46,Loan,300,28759.77,267.11,0
347,1/14/2021,1566,77240,10936,FALSE,15323.1,17291.84,Cash,0,0,674.56,0
348,1/14/2021,4702,49141,18137,FALSE,32764.03,28025.92,Loan,301,6785.89,235.9,0
349,1/14/2021,1551,18706,8881,TRUE,96621.88,103922.1,Loan,302,0,1584.8,0
350,1/14/2021,427,88275,5081,FALSE,21087.06,1664.49,Loan,303,22925.62,85,0
351,1/14/2021,2721,20637,19853,FALSE,23412.6,16793.83,Lease,304,40386.58,85,0
352,1/14/2021,1896,97643,394,FALSE,9964.65,11403.24,Loan,305,0,394.27,0
353,1/14/2021,1986,89659,24017,TRUE,64138.62,71769.48,Loan,306,0,2168.04,0
354,1/14/2021,1460,73368,12269,FALSE,18739.86,20370.55,Loan,307,0,288.18,0
355,1/14/2021,4448,78233,4151,FALSE,21322.71,23555.33,Loan,308,0,263.05,4177.31
356,1/14/2021,2944,18475,14877,FALSE,31684.46,11381.39,Loan,309,21375.04,85,0
357,1/14/2021,4568,66315,20515,TRUE,55853.14,55653.49,Cash,0,5467.72,1976.58,0
358,1/14/2021,132,65595,6534,TRUE,39109.43,26441.3,Loan,310,17683.44,3026.46,0
359,1/15/2021,882,54745,223,FALSE,58282.95,43350.15,Loan,311,18549.63,85,0
360,1/15/2021,2135,77428,20062,FALSE,5588.06,3529.69,Lease,312,9330.43,165.32,0
361,1/15/2021,4873,82822,3530,FALSE,23958.26,8132.32,Loan,313,16861.9,397.74,0
362,1/15/2021,1764,25986,10982,FALSE,23008.98,11940.09,Lease,314,12108.26,355.33,0
363,1/15/2021,1266,16561,5421,FALSE,21255.22,23442.67,Loan,315,0,599.85,0
364,1/15/2021,3366,88684,5187,TRUE,33065.25,36420.97,Loan,316,0,1409.1,0
365,1/15/2021,945,84408,5459,TRUE,116746.72,124353.83,Loan,317,0,2392.82,0
366,1/15/2021,3197,44600,15257,TRUE,89046.25,54968.79,Lease,318,39618.76,1788.23,0
367,1/15/2021,821,9086,22387,FALSE,39731.49,42148.38,Loan,319,0,113.96,0
368,1/15/2021,4330,76382,6105,FALSE,11983.33,13282.41,Cash,0,0,204.76,0
369,1/15/2021,1324,14368,24462,FALSE,14135.67,1623.89,Lease,320,12829.15,165.84,4177.31
370,1/15/2021,400,91848,5825,FALSE,14543.54,8097.65,Loan,321,7275.57,142.39,0
371,1/15/2021,4774,93032,20554,TRUE,63819.95,70838.93,Loan,322,0,3054.48,0
372,1/15/2021,831,49278,9952,TRUE,22119.96,26379.95,Loan,323,0,2878.91,0
373,1/15/2021,2540,54183,19009,FALSE,57165.52,62456.79,Cash,0,0,479.22,0
374,1/15/2021,2733,22801,7129,FALSE,20096.65,7827.01,Loan,324,13006.84,246.2,0
375,1/15/2021,3005,40328,11119,FALSE,13529.06,15059.45,Loan,325,0,170.72,0
376,1/15/2021,2399,49421,21122,FALSE,24266.7,26995.85,Loan,326,0,954.81,0
377,1/15/2021,4259,15895,12111,FALSE,16525.9,5134.48,Loan,327,12324.71,411.5,0
378,1/15/2021,1352,34262,16386,FALSE,70131.66,58394.89,Loan,328,16259.49,643.34,0
379,1/15/2021,1577,63390,11024,FALSE,12977.82,8609.43,Loan,329,22024.06,279.04,0
380,1/15/2021,3010,41639,14719,FALSE,39433.58,28423.65,Loan,330,13578.83,612.37,0
381,1/15/2021,2856,82473,18730,TRUE,43185.65,48412.6,Lease,331,0,2155.37,0
382,1/15/2021,4669,84715,10806,TRUE,27804.53,14382.23,Loan,332,17094.93,2509.97,0
383,1/16/2021,2668,92489,6821,FALSE,24689.4,26788.16,Cash,0,0,229.78,0
384,1/16/2021,4162,37495,3170,FALSE,25402.51,28129.55,Loan,333,0,377.01,0
385,1/16/2021,3241,49806,23588,FALSE,31140.41,33893.12,Loan,334,0,438.31,0
386,1/16/2021,588,34743,7666,FALSE,62039.76,44197.51,Loan,335,21587.47,152.7,0
387,1/16/2021,738,39877,3474,FALSE,15921.94,17685.18,Loan,336,0,396.18,0
388,1/16/2021,530,7017,21193,TRUE,31854.45,25913.54,Cash,0,9761.21,2080.69,0
389,1/16/2021,4494,78486,12439,FALSE,27915.78,30488.8,Loan,337,0,151.75,0
390,1/16/2021,2086,88258,24487,FALSE,14822.08,16461.47,Loan,338,0,529.05,0
391,1/16/2021,4490,19577,16149,FALSE,13725.52,3193.27,Lease,339,17513.99,417.87,0
392,1/16/2021,114,10538,10978,TRUE,25370.03,30105.36,Loan,340,0,2188.21,0
393,1/16/2021,697,14695,9536,FALSE,25395.99,27563.9,Loan,341,0,123.97,0
394,1/16/2021,1076,77945,2510,FALSE,21858.07,23694.72,Loan,342,0,109.86,0
395,1/16/2021,3419,84062,12826,TRUE,51064.4,57655.22,Loan,343,0,2792.78,0
396,1/16/2021,4816,64258,13452,FALSE,19491.7,20998.65,Lease,344,0,258.08,0
397,1/16/2021,2063,27714,8134,FALSE,15298.18,18118.88,Loan,345,33869.29,314.84,0
398,1/16/2021,2202,70102,17457,FALSE,25040.84,27319.44,Loan,346,0,436.06,0
399,1/16/2021,2787,47190,6047,FALSE,9607.99,10637.63,Cash,0,20792.59,328.05,0
400,1/16/2021,2232,7524,20454,FALSE,24374.3,26041.14,Cash,0,0,158.34,0
401,1/16/2021,4851,33726,11783,FALSE,23510.22,17215.46,Loan,347,7699.49,324.12,0
402,1/16/2021,2427,15057,4411,FALSE,24910.3,1162.12,Loan,348,24122.34,85,0
403,1/16/2021,2259,16069,21324,FALSE,15293.65,14582.81,Loan,349,1893.37,388.34,0
404,1/16/2021,3848,90267,3042,FALSE,17897.28,18503.8,Loan,350,0,479.56,0
405,1/16/2021,978,15393,17271,FALSE,24062.13,26347.57,Loan,351,0,482.35,0
406,1/16/2021,282,27590,2175,TRUE,48291.98,53647.55,Loan,352,0,1878.61,0
407,1/16/2021,1025,7247,4026,FALSE,69449.22,75478.25,Loan,353,0,434.07,0
408,1/16/2021,3910,99194,21186,FALSE,25350.92,27912.46,Cash,0,0,324.57,0
409,1/16/2021,3007,91419,299,FALSE,30570.49,32958.7,Loan,354,0,401.77,0
410,1/16/2021,3446,33695,3756,TRUE,40574.25,31726.23,Cash,0,14030.98,3225.34,4177.31
411,1/16/2021,3964,51550,22408,FALSE,25474.45,27576.65,Loan,355,0,447.67,0
412,1/16/2021,3496,31571,3378,FALSE,51509.97,56210.69,Cash,0,0,988.62,0
413,1/16/2021,4862,63131,11175,FALSE,27804.81,16483.51,Loan,356,12781.4,333.29,0
414,1/17/2021,21,76298,20810,FALSE,14367.47,16283.58,Loan,357,0,404.6,0
415,1/17/2021,3750,78387,23802,TRUE,26851.95,13642.79,Loan,358,17135.89,3044.27,4177.31
416,1/17/2021,3042,36061,5485,FALSE,18419.67,7356.88,Loan,359,12103.31,291.62,0
417,1/17/2021,2477,88840,15534,FALSE,58810.93,46532.85,Loan,360,16250.71,85,0
418,1/17/2021,311,71430,10767,FALSE,33815.69,36039.36,Loan,361,0,248.15,0
419,1/17/2021,4702,62507,9517,FALSE,32289.8,26174.2,Loan,362,8258.07,218.71,0
420,1/17/2021,3601,17206,23461,TRUE,48095.53,39617.24,Loan,363,14467.98,2723.83,0
421,1/17/2021,4540,12697,15807,FALSE,11029.35,12368.82,Loan,364,0,392.43,0
422,1/17/2021,4274,97830,21314,FALSE,14923.39,3493.33,Loan,365,11931.44,202.69,0
423,1/17/2021,503,45216,13961,TRUE,54709.82,60142.1,Loan,366,1834.84,2573.69,0
424,1/17/2021,522,1534,11465,FALSE,13356.13,14357.14,Cash,0,0,126.19,0
425,1/17/2021,4991,3486,21650,TRUE,47061.94,53023.42,Loan,367,0,3023.27,0
426,1/17/2021,94,76456,12229,FALSE,18036.21,242.6,Loan,368,18727.78,388.5,4177.31
427,1/17/2021,498,61452,2261,TRUE,62934.68,71468.7,Cash,0,0,3050.86,0
428,1/17/2021,3528,42619,14783,TRUE,52407.86,55794.54,Loan,369,0,3175.53,0
429,1/17/2021,39,44182,16525,FALSE,32862.3,35286.32,Lease,370,0,255.95,0
430,1/17/2021,1861,10287,7620,TRUE,80565.4,88475.26,Loan,371,0,2011.36,0
431,1/17/2021,1873,13555,16418,TRUE,66184.28,72993.48,Loan,372,0,2650.12,0
432,1/17/2021,681,87498,8034,TRUE,42869.84,49628.76,Loan,373,0,3040.27,0
433,1/17/2021,372,22651,21815,TRUE,53244.24,60026.77,Cash,0,0,3347.66,0
434,1/17/2021,4514,34581,17510,FALSE,69927.37,58894.79,Cash,0,14815.14,343.61,0
435,1/17/2021,4343,90934,6303,TRUE,38331.65,43382.22,Loan,374,0,2011.66,0
436,1/17/2021,3874,84245,20439,FALSE,24515.03,4987.59,Cash,0,20365.31,462.52,0
437,1/17/2021,3221,75242,15459,FALSE,46853.08,29055.34,Loan,375,19613.2,115.71,0
438,1/17/2021,3545,63912,20463,FALSE,13774.12,8931.85,Lease,376,5912.13,392.48,0
439,1/17/2021,4103,54070,11936,FALSE,20915.11,28893.13,Cash,0,50695.18,797.58,0
440,1/17/2021,3739,61756,3335,FALSE,18476.22,18998.8,Lease,377,0,332.63,0
441,1/17/2021,1822,38904,21725,FALSE,33155.75,36420.68,Lease,378,0,309.91,0
442,1/17/2021,3995,89221,23453,FALSE,27176.74,29681.66,Loan,379,0,85,0
443,1/17/2021,1868,98067,1133,TRUE,24622.51,28255.33,Loan,380,1423.3,2957.43,4177.31
444,1/17/2021,344,86521,6885,FALSE,35517.34,38224.22,Lease,381,0,204.08,0
445,1/17/2021,3344,28313,10158,FALSE,14346.55,16359.48,Loan,382,0,931.12,0
446,1/17/2021,1724,26713,14132,FALSE,12312.66,1949.22,Loan,383,14659.38,178.85,0
447,1/18/2021,990,56610,6436,TRUE,39466.32,43276.57,Loan,384,0,1238.35,0
448,1/18/2021,665,46505,11240,FALSE,49194.86,53892.9,Loan,385,0,352.92,0
449,1/18/2021,3490,80727,5612,TRUE,91671.5,99173.39,Lease,386,0,2327.57,0
450,1/18/2021,3451,92299,2320,FALSE,34231.85,10971.72,Loan,387,24580.49,428.49,0
451,1/18/2021,3519,3946,16589,TRUE,28341.71,33632.9,Lease,388,0,2593.38,0
452,1/18/2021,14,77894,6988,TRUE,39269.49,45118.13,Cash,0,0,2903.02,0
453,1/18/2021,4808,58083,17020,FALSE,37864.29,31936.26,Lease,389,9066.86,352.8,0
454,1/18/2021,3209,54575,4861,FALSE,39292.07,20581.13,Loan,390,20331.63,349.38,0
455,1/18/2021,2337,59572,7936,FALSE,28066.7,30894.36,Loan,391,0,371.1,0
456,1/18/2021,185,83401,16372,TRUE,36411.38,13820.62,Cash,0,25945.32,2313.33,0
457,1/18/2021,3092,87244,4126,TRUE,38830.1,43308.87,Loan,392,0,2196.11,0
458,1/18/2021,3698,94819,12891,FALSE,22870.98,588.92,Loan,393,22740.53,369.86,4177.31
459,1/18/2021,2245,14677,10313,FALSE,20299.13,10124.59,Loan,394,11191.96,346.8,0
460,1/18/2021,26,7136,20891,TRUE,31475.01,35985.07,Loan,395,0,1563,0
461,1/18/2021,1724,14791,10924,FALSE,13501.18,14828.55,Loan,396,0,85,0
462,1/18/2021,3956,5097,19729,FALSE,12938.45,3622.55,Loan,397,9920.75,151.99,0
463,1/18/2021,2352,28422,3487,FALSE,23488.22,8202.5,Loan,398,16261.42,484.26,0
464,1/18/2021,4234,19490,20429,FALSE,11623.02,12846.9,Loan,399,0,85,0
465,1/18/2021,3678,99905,23355,FALSE,19840.5,21819.94,Cash,0,0,85,0
466,1/18/2021,1553,65101,20343,TRUE,66861.53,75083.41,Loan,400,0,3215.04,0
467,1/18/2021,1612,32539,12794,FALSE,25837.23,27552.25,Loan,401,0,121.92,0
468,1/18/2021,3246,78786,1866,FALSE,32700.37,23071.01,Loan,402,11474.76,120.75,0
469,1/18/2021,4186,9924,24151,FALSE,9371.09,4794.09,Loan,403,5043.08,172.28,0
470,1/18/2021,4027,84581,21924,TRUE,32894.22,16445.22,Cash,0,18968.19,1167.81,0
471,1/18/2021,2604,2615,24948,FALSE,28019.91,30435.41,Loan,404,0,308.24,0
472,1/18/2021,256,12578,16911,FALSE,19680.21,21409.29,Loan,405,0,401.66,0
473,1/19/2021,3442,4662,19995,FALSE,57393.37,53578.32,Loan,406,7597.27,258.07,0
474,1/19/2021,2898,11457,24970,FALSE,20775.6,2761.22,Loan,407,24114.44,462.98,0
475,1/19/2021,1551,48461,19795,TRUE,98767.69,107630.03,Loan,408,0,2644.55,0
476,1/19/2021,3246,74603,3839,FALSE,33079.81,18635.15,Loan,409,16015.91,259.2,0
477,1/19/2021,1707,66819,1069,FALSE,22295.29,9644.03,Loan,410,13614.32,316.59,0
478,1/19/2021,2496,14365,19416,FALSE,28338.73,31068.62,Loan,411,0,460.92,0
479,1/19/2021,3285,30710,16273,TRUE,55352.01,61584.39,Loan,412,0,2131.46,0
480,1/19/2021,2205,55185,14614,FALSE,16428,18194.97,Loan,413,0,201.69,0
481,1/19/2021,4637,22804,21790,FALSE,20177.8,18392.32,Loan,414,3713.55,383.1,0
482,1/19/2021,1497,24384,17236,FALSE,19663.18,21092.36,Loan,415,0,273.09,0
483,1/19/2021,2481,88914,13883,FALSE,7314.7,4826.91,Lease,416,12567.52,280.21,4177.31
484,1/19/2021,2042,27773,12677,FALSE,23774.22,26107.46,Cash,0,0,272.66,0
485,1/19/2021,3567,6496,17471,FALSE,84476.27,91968.04,Loan,417,0,273.91,0
486,1/19/2021,1545,70000,18653,TRUE,25953,6639.89,Loan,418,35444.77,2701.65,0
487,1/19/2021,2681,2564,8467,TRUE,40355.56,45678.75,Loan,419,0,2321.9,0
488,1/19/2021,667,96036,11992,FALSE,19861.98,21841.21,Loan,420,0,152.91,0
489,1/19/2021,2120,44751,3384,FALSE,41300.11,663.91,Loan,421,42884.45,828.45,0
490,1/19/2021,135,44241,20345,TRUE,58760.69,45377.41,Loan,422,18772.74,2803.65,0
491,1/19/2021,4830,67569,21568,FALSE,14922.49,14520.91,Cash,0,1883.05,507.15,0
492,1/19/2021,4647,55482,15884,FALSE,30412.11,33337.24,Cash,0,0,282.03,0
493,1/19/2021,2083,25620,14404,FALSE,23513.14,25835.92,Lease,423,0,416.48,0
494,1/19/2021,1031,83623,3925,FALSE,41293.22,45204.31,Lease,424,0,350.08,0
495,1/20/2021,3777,12909,15360,FALSE,13049.35,14531.68,Loan,425,0,253.24,0
496,1/20/2021,4214,37536,16085,FALSE,22783.07,25393.45,Loan,426,0,442.17,0
497,1/20/2021,3153,98250,16457,FALSE,11763.08,208.88,Loan,427,12552.18,480.32,0
498,1/20/2021,3883,30343,18527,FALSE,42703.52,46624.64,Loan,428,0,905.81,0
499,1/20/2021,4987,98598,1658,FALSE,34510.85,37794.06,Loan,429,0,153.4,0
500,1/20/2021,428,43694,11611,FALSE,23363.69,25193.14,Loan,430,0,181.6,0
501,1/20/2021,2096,56536,10497,TRUE,78502,86105.52,Loan,431,0,1961.57,0
502,1/20/2021,1734,14038,16812,FALSE,6968.75,7949.41,Loan,432,0,348.16,4177.31
503,1/20/2021,4460,87226,17016,FALSE,4271.48,4804.6,Loan,433,0,309.85,4177.31
504,1/20/2021,4329,68225,11341,FALSE,14411.39,7679.11,Loan,434,7919.73,400.79,0
505,1/20/2021,3543,34315,8745,FALSE,16399.82,6470.77,Lease,435,23183.18,247.43,0
506,1/20/2021,3040,88416,19664,FALSE,17170.42,19281.31,Loan,436,0,417.82,0
507,1/20/2021,2497,42902,17670,FALSE,8734.84,9699.72,Loan,437,0,382.58,0
508,1/20/2021,4804,61936,18036,FALSE,15329.66,10472.19,Cash,0,6014.77,335.02,0
509,1/20/2021,2022,41668,3430,TRUE,37212.77,14547.98,Lease,438,25131.58,1636.33,0
510,1/20/2021,3010,47372,21404,FALSE,32675.23,35272.64,Loan,439,0,171.91,0
511,1/20/2021,2546,56642,18137,FALSE,17291.87,12809.77,Loan,440,30499.8,235.9,0
512,1/20/2021,3825,50663,7484,TRUE,141290.76,154320.91,Lease,441,0,2549,0
513,1/20/2021,4894,43760,24775,TRUE,106970.02,118443.07,Loan,442,0,1977.58,0
514,1/20/2021,1462,57829,6288,FALSE,18270.32,20144.37,Loan,443,0,499.68,0
515,1/20/2021,2232,83268,11850,FALSE,25408.44,27133.96,Loan,444,0,103.48,0
516,1/21/2021,4435,35853,23778,FALSE,51698.06,55385.66,Cash,0,0,265.27,0
517,1/21/2021,1627,59689,18248,FALSE,34355.88,36796.25,Loan,445,0,191.52,0
518,1/21/2021,2980,34811,7367,FALSE,38951.68,42229.25,Loan,446,0,325.26,0
519,1/21/2021,28,31646,9499,FALSE,48094.54,29834.98,Loan,447,20336.43,351.71,0
520,1/21/2021,3818,96739,23835,FALSE,51917.99,41673.61,Loan,448,13878.39,369.55,0
521,1/21/2021,1958,53374,1032,FALSE,23396.54,25131.43,Loan,449,0,244.91,0
522,1/21/2021,1868,5374,21072,TRUE,23065.26,27294.58,Loan,450,0,2542.93,4177.31
523,1/21/2021,1548,5094,24461,FALSE,23409.6,25269.18,Cash,0,0,337.71,0
524,1/21/2021,2011,33796,6812,FALSE,32430.07,35520.53,Cash,0,0,85,0
525,1/21/2021,3081,35567,127,FALSE,15966.56,17792.04,Lease,451,0,407.92,0
526,1/21/2021,2305,16062,6377,FALSE,15173.69,16967.19,Cash,0,0,323.72,0
527,1/21/2021,2775,42992,17714,FALSE,16073.54,17545.91,Loan,452,0,197.85,0
528,1/21/2021,4098,51986,9274,FALSE,32379.55,8181.5,Cash,0,40974.17,327.4,0
529,1/21/2021,3907,37456,10088,FALSE,43694.52,45078.28,Lease,453,2507.08,176.96,0
530,1/21/2021,743,19049,3239,FALSE,67717.82,72360.95,Cash,0,0,235.01,0
531,1/21/2021,2011,37288,12119,FALSE,24234.35,22332.62,Loan,454,47189.19,486.32,0
532,1/21/2021,321,3803,8977,FALSE,24044.63,26157.31,Loan,455,0,437.82,0
533,1/21/2021,1901,61277,1802,TRUE,42405.54,48142.18,Loan,456,0,1701.4,4177.31
534,1/21/2021,3382,52474,18792,FALSE,10265.17,777.79,Loan,457,11621.9,369.25,4177.31
535,1/21/2021,1371,13705,5305,FALSE,29135.09,31803.73,Loan,458,0,428.81,0
536,1/21/2021,4005,94814,15987,FALSE,18380.4,19547.42,Loan,459,0,152.93,0
537,1/21/2021,1095,44070,13058,TRUE,45573.04,51645.11,Loan,460,0,1854.58,0
538,1/22/2021,1733,77980,15521,FALSE,33693.99,36915.96,Loan,461,0,85,0
539,1/22/2021,2894,32203,11436,FALSE,13864.36,3088.53,Loan,462,17485.22,486.31,0
540,1/22/2021,4367,51694,5302,TRUE,48705.7,42648.45,Lease,463,12342.34,3002.18,0
541,1/22/2021,2289,72214,15703,TRUE,35191.57,38414.02,Lease,464,1717.97,1801.34,0
542,1/22/2021,2805,8271,11477,TRUE,37654.81,42226.57,Loan,465,0,2096.75,0
543,1/22/2021,2967,44828,21895,FALSE,16017.95,727.73,Loan,466,15861.93,350,0
544,1/22/2021,4840,91911,17524,FALSE,13039.53,12373.29,Loan,467,2153.83,300.81,0
545,1/22/2021,2693,41772,17163,FALSE,23203.23,25032.6,Loan,468,0,469.06,0
546,1/22/2021,3641,11767,12655,FALSE,24559.84,26857.17,Loan,469,0,149.34,0
547,1/22/2021,4529,59861,13552,TRUE,52689.15,58701.16,Lease,470,0,2216.27,0
548,1/22/2021,1617,28762,8485,FALSE,29281.35,14249.88,Loan,471,16166.26,248.98,0
549,1/22/2021,330,14373,14179,TRUE,77934.04,68033.77,Loan,472,17890.95,2542.66,0
550,1/22/2021,4118,75657,12766,FALSE,15412.96,16743.1,Loan,473,0,231.15,0
551,1/22/2021,2272,23974,12888,FALSE,38331.45,3140.29,Cash,0,41998.37,317.38,0
552,1/22/2021,3224,83408,22565,FALSE,32978.78,35199.7,Loan,474,0,164.19,0
553,1/22/2021,3353,57873,9641,FALSE,17878.73,3916.92,Loan,475,22404.77,425.55,0
554,1/22/2021,3951,71161,7924,TRUE,53449.3,60533.88,Cash,0,0,2276.32,0
555,1/22/2021,1057,53451,7295,TRUE,107241.28,119622.22,Loan,476,0,3400.82,0
556,1/22/2021,4892,41635,15487,FALSE,10925.17,3654.31,Lease,477,14974.17,305.91,0
557,1/22/2021,1694,23446,7319,TRUE,39398.69,22980.6,Loan,478,20953.23,3072.48,0
558,1/22/2021,1173,19740,7000,FALSE,42891.63,45958.41,Loan,479,0,365.05,0
559,1/22/2021,1753,50087,15492,FALSE,25948.35,28702.04,Loan,480,0,747.7,0
560,1/22/2021,1954,96404,13683,FALSE,49789.38,54610.84,Loan,481,0,137.85,0
561,1/22/2021,344,70914,12266,FALSE,40345.63,28265.47,Loan,482,14090.08,177.36,0
562,1/23/2021,1018,30138,18881,TRUE,59016.66,65403.66,Loan,483,0,1161.39,0
563,1/23/2021,4657,51001,12826,FALSE,26347.94,2420.57,Loan,484,25085.72,851.45,0
564,1/23/2021,3080,4244,16465,FALSE,11488.13,12952.04,Loan,485,0,585.9,4177.31
565,1/23/2021,3853,2487,5293,FALSE,23810.75,26184.44,Lease,486,0,85,0
566,1/23/2021,1098,29115,21698,FALSE,19114.49,20757.76,Loan,487,0,126.35,0
567,1/23/2021,4145,88141,10228,TRUE,34531.95,40282.32,Loan,488,0,2980.08,0
568,1/23/2021,1572,46960,8103,FALSE,17079.75,645.91,Loan,489,18102.16,298.66,0
569,1/23/2021,450,22521,16339,FALSE,33721.39,36220.44,Cash,0,0,404.99,0
570,1/23/2021,3433,50303,11897,FALSE,28666.86,31478.97,Loan,490,0,85,0
571,1/23/2021,994,62858,17085,FALSE,12960.13,5888.34,Lease,491,7727.4,137.86,0
572,1/23/2021,4384,3681,18067,FALSE,28115.34,18776.62,Loan,492,11536.96,877.78,0
573,1/23/2021,4197,70080,9743,FALSE,29301.34,31273.48,Cash,0,0,168.21,0
